stats_id,user_id,account_id,month_start_date,total_amount,total_transactions,total_spend,total_receive,avg_transaction_value,largest,largest_abs,spending_by_category
stats_5442,USR673Ud,KbR9MVn8r6SK33WNGVjLIx6oMxlNXGFRxwljX,2025-04-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5443,USR673Ud,KbR9MVn8r6SK33WNGVjLIx6oMxlNXGFRxwljX,2025-05-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5444,USR673Ud,KbR9MVn8r6SK33WNGVjLIx6oMxlNXGFRxwljX,2025-06-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5445,USR673Ud,KbR9MVn8r6SK33WNGVjLIx6oMxlNXGFRxwljX,2025-07-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5446,USR673Ud,KbR9MVn8r6SK33WNGVjLIx6oMxlNXGFRxwljX,2025-08-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5447,USR673Ud,KbR9MVn8r6SK33WNGVjLIx6oMxlNXGFRxwljX,2025-09-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5448,USR673Ud,KbR9MVn8r6SK33WNGVjLIx6oMxlNXGFRxwljX,2025-10-01,-4.22,1,-4.22,0.0,-4.22,-4.22,-4.22,"{""Finance"": 1}"
stats_5449,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2023-10-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5450,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2023-11-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5451,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2023-12-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5452,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2024-01-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5453,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2024-02-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5454,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2024-03-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5455,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2024-04-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5456,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2024-05-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5457,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2024-06-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5458,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2024-07-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5459,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2024-08-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5460,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2024-09-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5461,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2024-10-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5462,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2024-11-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5463,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2024-12-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5464,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2025-01-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5465,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2025-02-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5466,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2025-03-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5467,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2025-04-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5468,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2025-05-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5469,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2025-06-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5470,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2025-07-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5471,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2025-08-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5472,USR554bC,rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,2025-09-01,1000.0,1,0.0,1000.0,1000.0,1000.0,1000.0,"{""Finance"": 1}"
stats_5473,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2023-10-01,78.5,1,0.0,78.5,78.5,78.5,78.5,"{""Fitness"": 1}"
stats_5474,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2023-11-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Fitness"": 2, ""Finance"": 2, ""Food and Dining"": 1, ""Transportation"": 1}"
stats_5475,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2023-12-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Fitness"": 2, ""Finance"": 2, ""Food and Dining"": 1, ""Transportation"": 1}"
stats_5476,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2024-01-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Fitness"": 2, ""Finance"": 2, ""Food and Dining"": 1, ""Transportation"": 1}"
stats_5477,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2024-02-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Finance"": 2, ""Fitness"": 2, ""Food and Dining"": 1, ""Transportation"": 1}"
stats_5478,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2024-03-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Fitness"": 2, ""Finance"": 2, ""Food and Dining"": 1, ""Transportation"": 1}"
stats_5479,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2024-04-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Fitness"": 2, ""Finance"": 2, ""Food and Dining"": 1, ""Transportation"": 1}"
stats_5480,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2024-05-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Fitness"": 2, ""Finance"": 2, ""Food and Dining"": 1, ""Transportation"": 1}"
stats_5481,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2024-06-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Finance"": 2, ""Fitness"": 2, ""Food and Dining"": 1, ""Transportation"": 1}"
stats_5482,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2024-07-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Finance"": 2, ""Fitness"": 2, ""Food and Dining"": 1, ""Transportation"": 1}"
stats_5483,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2024-08-01,7235.5,9,0.0,7235.5,803.94,2078.5,2078.5,"{""Finance"": 3, ""Fitness"": 3, ""Food and Dining"": 2, ""Transportation"": 1}"
stats_5484,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2024-09-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Finance"": 2, ""Fitness"": 2, ""Transportation"": 1, ""Food and Dining"": 1}"
stats_5485,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2024-10-01,4657.0,7,0.0,4657.0,665.29,2078.5,2078.5,"{""Finance"": 3, ""Fitness"": 2, ""Transportation"": 1, ""Food and Dining"": 1}"
stats_5486,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2024-11-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Fitness"": 2, ""Finance"": 2, ""Transportation"": 1, ""Food and Dining"": 1}"
stats_5487,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2024-12-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Fitness"": 2, ""Finance"": 2, ""Transportation"": 1, ""Food and Dining"": 1}"
stats_5488,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2025-01-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Fitness"": 2, ""Finance"": 2, ""Transportation"": 1, ""Food and Dining"": 1}"
stats_5489,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2025-02-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Fitness"": 2, ""Finance"": 2, ""Transportation"": 1, ""Food and Dining"": 1}"
stats_5490,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2025-03-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Fitness"": 2, ""Finance"": 2, ""Transportation"": 1, ""Food and Dining"": 1}"
stats_5491,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2025-04-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Fitness"": 2, ""Finance"": 2, ""Transportation"": 1, ""Food and Dining"": 1}"
stats_5492,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2025-05-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Fitness"": 2, ""Finance"": 2, ""Transportation"": 1, ""Food and Dining"": 1}"
stats_5493,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2025-06-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Fitness"": 2, ""Finance"": 2, ""Transportation"": 1, ""Food and Dining"": 1}"
stats_5494,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2025-07-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Fitness"": 2, ""Finance"": 2, ""Transportation"": 1, ""Food and Dining"": 1}"
stats_5495,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2025-08-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Fitness"": 2, ""Finance"": 2, ""Transportation"": 1, ""Food and Dining"": 1}"
stats_5496,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2025-09-01,4157.0,6,0.0,4157.0,692.83,2078.5,2078.5,"{""Fitness"": 2, ""Finance"": 2, ""Transportation"": 1, ""Food and Dining"": 1}"
stats_5497,USR530Nq,JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,2025-10-01,500.0,1,0.0,500.0,500.0,500.0,500.0,"{""Transportation"": 1}"
stats_5498,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2023-10-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5499,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2023-11-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5500,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2023-12-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5501,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2024-01-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5502,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2024-02-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5503,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2024-03-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5504,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2024-04-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5505,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2024-05-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5506,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2024-06-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5507,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2024-07-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5508,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2024-08-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5509,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2024-09-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5510,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2024-10-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5511,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2024-11-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5512,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2024-12-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5513,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2025-01-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5514,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2025-02-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5515,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2025-03-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5516,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2025-04-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5517,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2025-05-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5518,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2025-06-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5519,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2025-07-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5520,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2025-08-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5521,USR451il,knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,2025-09-01,5850.0,1,0.0,5850.0,5850.0,5850.0,5850.0,"{""Finance"": 1}"
stats_5522,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2023-10-01,-388.87,5,-500.0,111.13,-77.77,89.4,-500.0,"{""Food and Dining"": 2, ""Transportation"": 2, ""Groceries"": 1}"
stats_5523,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2023-11-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5524,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2023-12-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5525,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2024-01-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5526,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2024-02-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5527,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2024-03-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5528,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2024-04-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5529,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2024-05-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5530,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2024-06-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5531,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2024-07-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5532,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2024-08-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5533,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2024-09-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5534,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2024-10-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5535,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2024-11-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5536,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2024-12-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5537,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2025-01-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5538,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2025-02-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5539,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2025-03-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5540,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2025-04-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5541,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2025-05-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5542,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2025-06-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5543,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2025-07-01,-376.21,7,-500.0,123.79,-53.74,89.4,-500.0,"{""Transportation"": 4, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5544,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2025-08-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5545,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2025-09-01,-382.54,6,-500.0,117.46,-63.76,89.4,-500.0,"{""Transportation"": 3, ""Food and Dining"": 2, ""Groceries"": 1}"
stats_5546,USR017aL,vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,2025-10-01,89.4,1,0.0,89.4,89.4,89.4,89.4,"{""Groceries"": 1}"
stats_5547,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2023-10-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5548,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2023-11-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5549,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2023-12-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5550,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2024-01-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5551,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2024-02-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5552,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2024-03-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5553,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2024-04-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5554,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2024-05-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5555,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2024-06-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5556,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2024-07-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5557,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2024-08-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5558,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2024-09-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5559,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2024-10-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5560,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2024-11-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5561,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2024-12-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5562,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2025-01-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5563,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2025-02-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5564,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2025-03-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5565,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2025-04-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5566,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2025-05-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5567,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2025-06-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5568,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2025-07-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
stats_5569,USR087Jg,RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,2025-08-01,20.78,2,-4.22,25.0,10.39,25.0,25.0,"{""Finance"": 2}"
